*GROWTH ASPECTS OUTPUT FILE

*RUN   1        :  IRRIGATED, COBB         
 MODEL          : CRGRO020 - SOYBEAN   
 EXPERIMENT     : UFGA8101 SB     UFGA8101SB COBB, VEG. & REPROD. STRESS 3I     
 TREATMENT  1   :  IRRIGATED, COBB         

@YEAR DOY   DAS   DAP  L#SD  GSTD  LAID  LWAD  SWAD  GWAD  RWAD  CWAD  G#AD   GWGD  HIAD  PWAD  P#AD  WSPD  WSGD  NSTD  LN%D  SH%D  HIPD  PWDD  PWTD  SLAD  CHTD  CWID  NWAD  RDPD  RL1D  RL2D  RL3D  RL4D  RL5D  RL6D  RL7D  RL8D  RL9D  RL10   CDAD   LDAD   SDAD
 1981 247    70    70  16.1     3  5.46  1780  2894     0   977  4774     0    0.0 0.000   100   390 0.000 0.000 0.000  5.32  0.00  0.02     0   100 306.5  0.98  0.76   0.0  1.75  1.40  1.67  0.84  0.48  0.47  0.58  0.16  0.05  0.01  0.00    367    232    135
 1981 248    71    71  16.1     3  5.44  1797  2960     0   983  4900     0    0.0 0.000   143   480 0.000 0.000 0.000  5.31  0.00  0.03     0   143 302.5  0.98  0.76   0.0  1.77  1.40  1.68  0.84  0.48  0.48  0.58  0.16  0.05  0.01  0.00    383    243    141
 1981 249    72    72  16.1     3  5.36  1787  2993     0   982  4973     0    0.0 0.000   193   540 0.000 0.000 0.000  5.31  0.00  0.04     0   193 299.9  0.98  0.76   0.0  1.79  1.40  1.68  0.84  0.48  0.48  0.58  0.16  0.05  0.01  0.00    421    267    155
 1981 250    73    73  16.1     3  5.34  1805  3056     0   986  5109     0    0.0 0.000   248   615 0.000 0.000 0.000  5.30  0.00  0.05     0   248 296.1  0.98  0.76   0.0  1.80  1.41  1.68  0.84  0.48  0.48  0.58  0.16  0.05  0.01  0.00    432    274    159
 1981 251    74    74  16.1     3  5.32  1822  3123     0   992  5257     0    0.0 0.000   311   704 0.000 0.000 0.000  5.28  0.00  0.06     0   311 291.8  0.98  0.76   0.0  1.80  1.42  1.69  0.84  0.49  0.48  0.58  0.16  0.05  0.01  0.00    443    281    163
 1981 252    75    75  16.1     5  5.28  1834  3180     0   994  5397     0    0.0 0.000   383   797 0.000 0.000 0.000  5.25  0.00  0.07     0   383 288.1  0.98  0.76   0.0  1.80  1.43  1.69  0.84  0.49  0.48  0.59  0.17  0.05  0.01  0.00    455    288    167
 1981 253    76    76  16.1     5  5.22  1829  3211     0   990  5488    86    0.0 0.000   448   883 0.000 0.000 0.000  5.23  0.00  0.08     0   448 285.5  0.98  0.76   0.0  1.80  1.42  1.68  0.84  0.48  0.48  0.58  0.17  0.05  0.01  0.00    490    301    175
 1981 254    77    77  16.1     5  5.18  1833  3248     5   986  5603   199    2.6 0.001   522   953 0.000 0.000 0.000  5.20  1.00  0.09     0   522 282.7  0.98  0.76   0.0  1.80  1.42  1.67  0.83  0.48  0.48  0.58  0.17  0.05  0.01  0.00    522    309    179
 1981 255    78    78  16.1     5  5.13  1833  3280    17   983  5721   319    5.4 0.003   608  1017 0.000 0.000 0.000  5.18  2.85  0.11     0   608 280.1  0.98  0.76   0.0  1.80  1.42  1.66  0.83  0.48  0.47  0.58  0.17  0.05  0.01  0.00    554    317    184
 1981 256    79    79  16.1     5  5.09  1830  3301    37   977  5839   442    8.4 0.006   708  1064 0.000 0.000 0.000  5.15  5.24  0.12     0   708 278.2  0.98  0.76   0.0  1.80  1.41  1.65  0.82  0.48  0.47  0.58  0.16  0.05  0.01  0.00    586    326    189
 1981 257    80    80  16.1     5  5.04  1822  3312    64   969  5934   703    9.2 0.011   800  1130 0.000 0.000 0.000  5.12  8.04  0.13     0   800 276.8  0.98  0.76   0.0  1.80  1.40  1.64  0.82  0.47  0.47  0.57  0.16  0.05  0.01  0.00    635    334    194
 1981 258    81    81  16.1     5  4.99  1804  3299   107   954  6034   794   13.5 0.018   931  1218 0.000 0.000 0.000  5.09 11.49  0.15     0   931 276.6  0.98  0.76   0.0  1.80  1.38  1.61  0.81  0.47  0.46  0.56  0.16  0.05  0.01  0.00    660    343    199
 1981 259    82    82  16.1     5  4.88  1760  3260   156   936  6032   908   17.1 0.026  1012  1295 0.000 0.000 0.000  5.08 15.37  0.17     0  1012 277.1  0.98  0.76   0.0  1.80  1.36  1.58  0.79  0.46  0.45  0.55  0.16  0.05  0.01  0.00    721    373    216
 1981 260    83    83  16.1     5  4.81  1734  3231   215   918  6087  1046   20.5 0.035  1122  1336 0.000 0.000 0.000  5.03 19.15  0.18     0  1122 277.6  0.98  0.76   0.0  1.80  1.33  1.56  0.78  0.45  0.44  0.54  0.16  0.05  0.01  0.00    753    383    222
 1981 261    84    84  16.1     5  4.75  1708  3203   285   905  6180  1190   23.9 0.046  1269  1397 0.000 0.000 0.000  4.97 22.43  0.21     0  1269 278.0  0.98  0.76   0.0  1.80  1.31  1.54  0.77  0.44  0.44  0.54  0.15  0.05  0.01  0.00    784    394    228
 1981 262    85    85  16.1     5  4.68  1682  3178   357   894  6262  1344   26.6 0.057  1402  1469 0.000 0.000 0.000  4.91 25.46  0.22     0  1402 278.4  0.98  0.76   0.0  1.80  1.30  1.52  0.76  0.44  0.43  0.53  0.15  0.05  0.01  0.00    818    404    234
